Id,SalePrice
1724,217395.5344420342
1725,242388.39367253226
1726,192771.47272882957
1727,166964.67881890677
1728,183812.61404248342
1729,163837.58694846503
1730,173004.46686688813
1731,118942.19432372859
1732,132445.88290332755
1733,116770.34299037221
1734,120815.08846794956
1735,134781.8228689871
1736,115309.469532039
1737,380244.99852057674
1738,219230.75252432973
1739,289569.47578110156
1740,209560.9388601464
1741,195887.5381081561
1742,173179.97060683975
1743,164247.8952678775
1744,323689.9097785624
1745,208154.02573990112
1746,255638.0177509569
1747,216310.18907660447
1748,224158.2540430693
1749,153907.000068745
1750,134800.54211903756
1751,238491.46956076275
1752,119944.28435779452
1753,136610.9742152783
1754,201181.1915120933
1755,167582.44122043307
1756,129687.20717933885
1757,118660.0267985191
1758,149860.54947943505
1759,158284.01648998022
1760,158953.66454064017
1761,137032.99831095283
1762,175407.06378877952
1763,165462.96281413603
1764,111547.58972680695
1765,170603.79223952198
1766,171536.80637358065
1767,218595.318498206
1768,142123.25760280323
1769,160154.5639166578
1770,143006.09255412937
1771,131319.6818953102
1772,135837.86573668232
1773,143005.27183578804
1774,117137.38942204007
1775,133014.4286944985
1776,125273.81076744692
1777,112775.34109316806
1778,141989.0477349129
1779,112037.17854909351
1780,178427.60496194594
1781,131601.00967962918
1782,91638.41268468979
1783,133674.2132932135
1784,109963.3060243064
1785,117564.40293674295
1786,145790.34525797577
1787,163520.5331817706
1788,53772.022410575875
1789,100026.35511490837
1790,92889.71836580818
1791,184790.37662520257
1792,155435.5819707506
1793,130314.22455540113
1794,148107.24895589022
1795,136258.74698269131
1796,132390.09201763014
1797,115989.0788778643
1798,126403.20634038604
1799,116641.53207290031
1800,126832.27310117091
1801,126517.58637510746
1802,136749.32205623208
1803,149947.45292570317
1804,143830.86179116022
1805,134307.32916136133
1806,114410.04844342968
1807,134402.43333811563
1808,120183.63076937076
1809,127258.24981085453
1810,147600.16549609488
1811,102823.61647179755
1812,100640.74497217273
1813,120909.09194853781
1814,86918.36483853048
1815,53844.571928087535
1816,103672.5593853058
1817,127359.59311713175
1818,142363.58492032657
1819,115284.91335748238
1820,68211.10203398218
1821,114530.75415324759
1822,150343.71487922693
1823,53865.922750260084
1824,145431.0001474411
1825,144315.71931224683
1826,98507.96101617493
1827,112102.21478881818
1828,141072.06375226614
1829,116717.74485584791
1830,146854.1587154986
1831,152706.90836242464
1832,93278.49779831195
1833,137358.13589738237
1834,116474.7905824276
1835,141781.93194414457
1836,126872.6665303299
1837,91933.32982072044
1838,127479.46844121646
1839,91730.48431078275
1840,167915.17001969868
1841,149724.72581070717
1842,86364.22299528659
1843,135310.03817831672
1844,144276.16787506064
1845,140858.65773815213
1846,156105.3256104371
1847,153057.64255878248
1848,51142.31882103321
1849,109256.16787294729
1850,121176.57854918034
1851,163537.13384525685
1852,129299.2446076911
1853,132895.5906092957
1854,175852.95780416427
1855,144946.65581447343
1856,222719.39250776044
1857,162597.0835517048
1858,138503.56580885252
1859,120685.56517912175
1860,156915.81216670517
1861,120685.56517912175
1862,286936.15524678363
1863,283276.83177060616
1864,283276.83177060616
1865,336003.4939253212
1866,342326.1438450407
1867,251415.72690786363
1868,316174.82904418756
1869,197676.49344851336
1870,260160.0407312547
1871,258611.42771791827
1872,169838.40248813896
1873,233776.7744818022
1874,143496.32427215815
1875,199664.27351845766
1876,196016.0799832779
1877,207593.34675872957
1878,205872.72486752926
1879,141537.05854581756
1880,137125.22373635322
1881,230064.6491102494
1882,254573.569843408
1883,195839.68967667344
1884,209806.17735482854
1885,262749.387279546
1886,309910.9533673298
1887,191742.88508284625
1888,284477.13913144433
1889,166262.38986744292
1890,134199.23927979296
1891,143359.7827944818
1892,103286.25701668765
1893,131866.09802108994
1894,122984.15259984245
1895,142851.2097910798
1896,124965.8452090144
1897,116008.54745985936
1898,103465.7953213594
1899,144918.49416245442
1900,145893.21727456053
1901,183438.43049280916
1902,135004.38831140596
1903,206200.261579612
1904,138711.02233295812
1905,195033.898616234
1906,168133.41945860456
1907,206947.74722650688
1908,128219.79473806034
1909,131159.4835878693
1910,127509.65474777532
1911,204908.52903482193
1912,279605.9607991133
1913,150583.99569761334
1914,75071.97059002718
1915,337263.074004746
1916,72964.33570046989
1917,254771.29826444274
1918,139282.34580801558
1919,172651.92210974736
1920,138039.52404869976
1921,427638.72602346283
1922,350400.35925316194
1923,209804.76300703658
1924,210188.46630497868
1925,214820.39149589767
1926,382399.1931859118
1927,136383.81476702713
1928,149871.92163808105
1929,123419.05704305609
1930,130894.07614288671
1931,149619.03940285387
1932,143484.9362237425
1933,190429.18234535615
1934,177889.28828176085
1935,177175.45646817624
1936,186206.18460647383
1937,181730.60710511595
1938,171927.23869849893
1939,240272.5550043643
1940,194469.3067730165
1941,175453.99396524718
1942,193049.2186893765
1943,197703.4109664742
1944,336432.5780308397
1945,377047.91656049533
1946,149135.06917933683
1947,329818.99378313933
1948,169318.25502154083
1949,243667.71171555258
1950,181825.67353219874
1951,279962.0305431235
1952,220224.41287904195
1953,161652.5813126489
1954,185326.89531623348
1955,129003.010644398
1956,281061.0078831996
1957,159028.2680308716
1958,296048.04871965153
1959,136946.62600663825
1960,118419.3600647499
1961,116971.01173446038
1962,91581.4075466468
1963,106455.91387558734
1964,106869.10621870641
1965,149157.8199565157
1966,153110.5988769402
1967,306595.69921926537
1968,423354.46654832066
1969,386220.8727631805
1970,426758.684198019
1971,451867.20151079376
1972,357001.3978713097
1973,269451.17680253834
1974,321899.7342899968
1975,437617.26787147083
1976,266386.3103323107
1977,351013.005134787
1978,367487.3691443774
1979,335552.8362832436
1980,192376.62327848145
1981,348756.24534716987
1982,221934.57323077056
1983,199525.5779971442
1984,166960.08101554707
1985,201016.17083715016
1986,195351.8432482236
1987,181062.03655886138
1988,174731.98634427774
1989,189699.53322324122
1990,210655.26055140403
1991,247321.16711761808
1992,210763.60257618802
1993,167789.53789291187
1994,238143.2814069687
1995,183299.2917448582
1996,245362.23605298507
1997,322004.3103820552
1998,329675.9799862625
1999,259755.55679380585
2000,306160.33842811646
2001,257965.18495796213
2002,221292.08784146552
2003,250026.46106117495
2004,266610.42706928524
2005,230642.70926576294
2006,239064.7510116927
2007,252646.3119146008
2008,218234.3384157752
2009,192015.3005256183
2010,191336.1853770146
2011,141817.41960961506
2012,178484.40479346053
2013,182734.28981683793
2014,188624.49788592316
2015,206588.64114166526
2016,195340.94964466896
2017,205239.38558366522
2018,126582.87114577848
2019,139420.81292660828
2020,109288.59511281447
2021,108525.19166680651
2022,173013.94246609215
2023,141472.1805994593
2024,236528.48397515572
2025,353555.86546172976
2026,177512.44672109315
2027,152820.59457761436
2028,149559.15551917738
2029,178566.3168630126
2030,280357.73904963396
2031,259326.717148245
2032,286680.59835378395
2033,269413.41331444005
2034,159947.08242278823
2035,216236.37285283534
2036,200366.95681415236
2037,212092.10884250383
2038,308467.4960371906
2039,218854.96153552158
2040,364770.6932366029
2041,280182.87299793423
2042,203447.18270513945
2043,164849.20177142837
2044,174298.82169011357
2045,221482.43220004468
2046,128120.48873826014
2047,153304.67459496265
2048,138051.44710090614
2049,131381.7673462534
2050,182103.37029011344
2051,107640.79503635518
2052,133151.77330808417
2053,140204.67408566328
2054,89774.54106111178
2055,155281.01986303178
2056,144587.47132278996
2057,117747.57574630028
2058,222839.58375584587
2059,132406.20908511608
2060,160739.06435990226
2061,170326.10569712176
2062,129824.81496346522
2063,117050.04969911955
2064,139296.5002988731
2065,120163.5706668879
2066,171532.4861602131
2067,120124.08645200417
2068,117658.96021022003
2069,88911.91499100586
2070,107746.56394313116
2071,99478.19975012758
2072,132214.2785049481
2073,143282.2458800118
2074,183130.24219113094
2075,142681.53366671843
2076,121907.87632661885
2077,148946.94062164865
2078,126426.47620062238
2079,125454.39452717648
2080,113103.12554576731
2081,118629.16410222511
2082,109707.91659422072
2083,142355.76364364912
2084,108056.23327308185
2085,124637.45093174753
2086,126102.48858544607
2087,120067.05605842626
2088,98888.77776163095
2089,83516.45893175417
2090,127492.77632205075
2091,122889.01865279842
2092,127008.51622192815
2093,132141.58602884837
2094,118679.03294435481
2095,143677.73141072146
2096,83661.53144295808
2097,95989.01824271098
2098,140274.6220475663
2099,59314.8603271877
2100,100096.02940619859
2101,116679.7524584165
2102,131381.8489855273
2103,110476.39536753
2104,127866.34372190697
2105,128368.77737116099
2106,67864.83553794616
2107,232426.6716653011
2108,122561.64775366923
2109,119389.55489721603
2110,133371.50826392576
2111,158358.87474609684
2112,135855.94363524797
2113,120866.18185387198
2114,103032.83639306617
2115,163381.54192068495
2116,125717.59323085235
2117,152946.43059250887
2118,112373.09517610648
2119,107088.5778871989
2120,118042.53133018297
2121,100519.39141715025
2122,117994.68853343894
2123,95284.21485718199
2124,161562.02626836926
2125,125036.73354802566
2126,160564.45778950784
2127,151833.63579720797
2128,132517.72809022333
2129,104084.10415925582
2130,142974.38844023048
2131,147605.06931152573
2132,110723.00013929194
2133,128711.47279317447
2134,125621.99853317194
2135,111214.46421833299
2136,82109.77726946854
2137,121649.8261532603
2138,136887.42734761097
2139,153923.7710724072
2140,138429.84258570932
2141,145555.62809887546
2142,132058.0470648306
2143,140794.7274805095
2144,110577.26405261813
2145,137087.00945920602
2146,163818.70912943388
2147,155926.07726330365
2148,131621.08044064508
2149,142042.714796982
2150,227455.03176648958
2151,121446.62092204516
2152,193344.59970617652
2153,166461.24034884013
2154,111131.91759770761
2155,137082.75879074287
2156,258869.3191834408
2157,225487.4347221678
2158,240447.51968794758
2159,212066.79568581912
2160,171437.70152975392
2161,249309.68571320362
2162,390632.99155776313
2163,340673.0020656798
2164,257067.05036879657
2165,194795.43447967243
2166,149638.22595601462
2167,206522.12377634546
2168,212272.23658447745
2169,194589.793451305
2170,220078.10478688838
2171,148827.0789643577
2172,144199.1695954
2173,153377.5973530856
2174,246823.14161640758
2175,288323.0838490521
2176,351080.4141582589
2177,254914.33543555587
2178,215397.96180824266
2179,139913.62159583243
2180,210446.6711548145
2181,193013.96092996764
2182,219940.2089857253
2183,192138.89382346772
2184,132514.96608635457
2185,132868.24512990817
2186,142618.07192489709
2187,154443.46263529902
2188,161120.88799785596
2189,205977.98474610047
2190,81635.86525620945
2191,84243.76986500795
2192,92112.66213817726
2193,103311.39602609567
2194,104599.2800104033
2195,112557.806052112
2196,115315.52816836667
2197,117066.06401199134
2198,156581.96758887434
2199,175711.35017300321
2200,139686.41010172252
2201,138632.98941541024
2202,200642.11821397892
2203,156777.55021702664
2204,175820.11858738385
2205,110286.93996320134
2206,135746.05156918245
2207,210087.95838942775
2208,232234.84631702723
2209,210733.73355962578
2210,131860.03495954088
2211,118966.08255187017
2212,116981.92061163796
2213,105554.4348124881
2214,134614.56284084593
2215,113318.78689429844
2216,146623.44595290252
2217,81048.4894835674
2218,90376.96021581645
2219,74090.19490151104
2220,80459.25048559226
2221,340862.18953714625
2222,247060.98496683317
2223,277081.80262578937
2224,214641.6153759356
2225,131034.30296344539
2226,186891.44302843424
2227,195722.81723847523
2228,292682.9821820884
2229,247218.1674004561
2230,161853.01640034956
2231,213098.6961206568
2232,177969.00515867362
2233,169132.4698440512
2234,257061.2192633157
2235,206912.30440090058
2236,283978.08910833905
2237,362763.837939637
2238,201795.15079129193
2239,109171.54403077155
2240,162952.71402088297
2241,157551.74290156056
2242,137215.9607800825
2243,134625.92508046594
2244,99361.95900866827
2245,95203.18128828259
2246,146688.30256157124
2247,99173.69683125647
2248,123259.10559783112
2249,127211.91269884366
2250,136428.2928678075
2251,114894.77285630243
2252,187030.36880511063
2253,160137.60654183588
2254,179617.17750972416
2255,186672.7753616664
2256,185624.49858485328
2257,194420.77270591885
2258,171160.58930804706
2259,175971.8158950233
2260,158992.24449997884
2261,188006.05720675096
2262,210859.48977715604
2263,342660.0459183589
2264,447972.1956967556
2265,169486.28580941216
2266,284877.54591434874
2267,376003.252823896
2268,394899.4116961446
2269,153685.72989023832
2270,182735.3076877159
2271,219105.87002131026
2272,200814.7844687271
2273,164969.32724381844
2274,174850.6473158928
2275,168083.43917197254
2276,188009.61600589566
2277,191065.14332311085
2278,151522.66897230115
2279,125024.9009707994
2280,125253.02088893756
2281,171108.2927197527
2282,183111.9225899127
2283,100473.24886245832
2284,104777.75298437479
2285,146338.6015305368
2286,128812.8349033261
2287,344979.68320484913
2288,281632.16333954845
2289,394334.4748210153
2290,435957.93882899464
2291,329454.9955692204
2292,416317.02430323954
2293,456640.3560772034
2294,392583.9908410763
2295,433644.42916463496
2296,272987.6495354957
2297,332953.12305980414
2298,301787.03943756426
2299,369715.7586476268
2300,321480.1263521857
2301,284805.24097036506
2302,227651.22793957088
2303,235049.93437502385
2304,235387.908474208
2305,171045.9144829433
2306,170568.5559376499
2307,183960.39146209575
2308,211715.10090389044
2309,278208.6831524635
2310,203431.81438824884
2311,181736.91805293947
2312,176979.17065657687
2313,172058.1942961058
2314,171331.00384899808
2315,173628.1375931737
2316,178939.8063216148
2317,182714.1476794955
2318,179240.09654741618
2319,177780.01860196205
2320,191223.60752633223
2321,243783.78293479263
2322,167330.38431120518
2323,177138.86780018665
2324,170219.90410829056
2325,206585.07010948466
2326,167677.2428278588
2327,208026.54391982275
2328,226431.5552662787
2329,185564.9007190056
2330,178134.13180516055
2331,369514.08186590386
2332,392800.09116286854
2333,302314.68677824596
2334,267984.568173607
2335,251299.31896247953
2336,329971.29284530826
2337,218061.95779815927
2338,280301.6934393457
2339,221589.6395462835
2340,391571.3457070486
2341,216086.65137690728
2342,236364.5881800704
2343,223484.39344174613
2344,222738.94929006218
2345,239329.76715224472
2346,229360.62283935092
2347,199721.43890112053
2348,239045.40302249359
2349,167585.94520740415
2350,292004.31590248
2351,251612.28969545543
2352,250209.35189192026
2353,234023.67212023528
2354,128776.75364228962
2355,142793.59906196425
2356,151991.3644507884
2357,192402.36178849995
2358,200279.2251540691
2359,127026.16484671325
2360,116890.49509403222
2361,141040.98268666214
2362,280094.1541499608
2363,137421.65077481302
2364,155966.34895318685
2365,225279.21431260498
2366,196122.57288759315
2367,224108.51933929298
2368,200569.9127511472
2369,218645.71871188394
2370,177946.9432095012
2371,173773.6360608431
2372,175029.12140312803
2373,272785.8407192836
2374,301951.07360846776
2375,249286.6577629832
2376,289920.87850245764
2377,390761.27798048255
2378,138158.08926472973
2379,183575.97036042204
2380,143101.96946909252
2381,162869.90336399816
2382,191687.10389281847
2383,209192.83697361537
2384,243269.67695718294
2385,159177.82420666076
2386,135232.6028981809
2387,137439.3192723348
2388,92853.68194166137
2389,126569.58670799623
2390,141477.09704163365
2391,140464.70163301943
2392,121127.65844513655
2393,162567.86193980218
2394,144185.9810343239
2395,205056.0297772211
2396,145448.70345301818
2397,218298.71502112423
2398,129835.46622939174
2399,49572.220423631676
2400,53065.93661433263
2401,112409.41775243876
2402,138504.9698260317
2403,127081.87915563105
2404,148928.04667370077
2405,164325.23082794916
2406,140673.95936830025
2407,129903.12344556635
2408,142480.6900595342
2409,132007.91174965727
2410,163318.08660191213
2411,120404.80746411835
2412,157305.6361655768
2413,131687.10285983924
2414,135623.5560109498
2415,119307.27637119443
2416,122637.96854279311
2417,128678.63032546273
2418,127529.4038807529
2419,119203.6266908449
2420,125230.77985546738
2421,142381.54846333375
2422,112819.11415111473
2423,125777.01994382928
2424,144142.6009906499
2425,179905.2932076266
2426,130244.87764094633
2427,144416.53630403682
2428,178305.29465495417
2429,117280.0719352865
2430,127146.41276082517
2431,109298.50354375577
2432,137790.61609555985
2433,143098.04809681064
2434,137279.33740193167
2435,149791.06695860517
2436,115721.23959955909
2437,105006.33374342557
2438,121888.24430318455
2439,118369.65015258662
2440,122103.46063854618
2441,102530.39692730698
2442,96746.469937139
2443,121610.5067807943
2444,135263.58400207633
2445,79889.60498487337
2446,128941.93792753134
2447,202119.89366672927
2448,139450.8588548161
2449,104292.6454970439
2450,154453.43593249455
2451,134570.78520888736
2452,191725.74053631196
2453,104263.99766208597
2454,130853.62615593578
2455,119747.9131693175
2456,140360.55512764826
2457,123088.97375788298
2458,117619.09406974296
2459,109693.08900756513
2460,129292.5796884502
2461,121195.49164414378
2462,139997.5497619008
2463,120448.99501408951
2464,178800.928031885
2465,134557.22292939294
2466,112585.0537180749
2467,150703.84679725475
2468,81177.51123074231
2469,79173.49297642542
2470,178540.7539263569
2471,194288.2860754036
2472,173116.2226706553
2473,115052.08270502106
2474,98274.4251183414
2475,209251.24714997408
2476,114892.89375632779
2477,130671.42936429854
2478,158659.67547722455
2479,109410.97041534586
2480,139202.44166885896
2481,123883.1526121073
2482,133568.96507878788
2483,115264.55647637106
2484,114259.29900242675
2485,124302.48425133179
2486,159617.80771983514
2487,161896.6065017065
2488,158074.45251576242
2489,146916.8355455351
2490,149589.62250766548
2491,98672.69704664208
2492,185187.51059684032
2493,152359.39798803756
2494,156123.0938844088
2495,92565.17181895794
2496,239440.9135478707
2497,152377.68161325873
2498,106503.40349729313
2499,96985.89614138349
2500,132362.29145253607
2501,136122.44428675494
2502,146666.58218112905
2503,95362.99807431114
2504,173587.24938650706
2505,220726.02985155024
2506,259154.7414785903
2507,281511.41917910974
2508,262033.49321143722
2509,214679.52788171152
2510,233880.2339050027
2511,179947.4720534935
2512,211983.6196185628
2513,222293.8921743016
2514,224894.3869982596
2515,153167.38717944466
2516,163613.92090444957
2517,140472.00639962428
2518,145156.1333330205
2519,227119.84883853298
2520,209007.59415140754
2521,190059.8833404602
2522,219987.1621037055
2523,133584.42096629424
2524,142189.92150303227
2525,153613.6446350614
2526,137139.75424573166
2527,128112.70033912541
2528,129041.18331301346
2529,131774.7746782744
2530,123305.5762515805
2531,249124.7722648304
2532,223133.94877159927
2533,192531.62810825143
2534,235616.164113743
2535,313099.59192587953
2536,233092.58373913285
2537,239957.7035684312
2538,184408.09642726014
2539,189187.91631713187
2540,176340.10263436052
2541,180148.2056990706
2542,163844.7707494238
2543,135352.99993575877
2544,129135.84875672976
2545,139461.6187190062
2546,139563.1720220272
2547,143049.33655524
2548,152843.26014684114
2549,163764.37433378625
2550,231615.77467792435
2551,146596.14731876846
2552,121683.00830635421
2553,82752.83290701805
2554,117518.8671956022
2555,124769.66834868571
2556,98827.87198890498
2557,110249.31366179383
2558,151670.64884368828
2559,128448.61029123254
2560,140294.3168858561
2561,135063.7023619901
2562,141241.30078699545
2563,160497.19576809977
2564,182903.5059873624
2565,130937.25637719764
2566,157047.3863671778
2567,123800.96274035065
2568,198043.3034016454
2569,206092.1976000205
2570,129943.93041770795
2571,177204.96018040032
2572,177016.18180304515
2573,233067.3541801427
2574,292568.2712484974
2575,126794.63852388911
2576,125665.455657075
2577,157070.0580709844
2578,85784.78258076753
2579,76188.52911432767
2580,122660.78478717724
2581,132397.83125263997
2582,118386.83441292502
2583,274345.59455156344
2584,157989.20486334237
2585,177842.13963921127
2586,197745.55122919686
2587,194427.11772930555
2588,153608.50862143486
2589,145061.7206823304
2590,218687.6462226881
2591,218354.26832237976
2592,218257.3244309053
2593,271809.49956148415
2594,174556.02380550664
2595,204625.4375926919
2596,335449.7247603262
2597,178650.59487409185
2598,294861.80628538766
2599,312898.3652312956
2600,166184.5441511072
2601,143296.87516104645
2602,86009.43737269344
2603,92141.80334220901
2604,86423.16454378582
2605,87527.75703941593
2606,154357.463177058
2607,181667.11769851565
2608,199678.94433036644
2609,171284.32514169023
2610,116602.38616467257
2611,131690.83803056346
2612,148754.29392214454
2613,132305.00156433266
2614,127433.63168908996
2615,149727.63603392997
2616,141560.53722625607
2617,173053.3873254986
2618,189635.9865032611
2619,196590.16573846646
2620,186568.33638426065
2621,174779.17949661054
2622,182595.04212141497
2623,240855.72358399318
2624,284327.1818154413
2625,336790.45147712715
2626,171656.51837839608
2627,170395.68164278282
2628,407527.8175721006
2629,615014.3709981408
2630,366101.67272329755
2631,418754.38400692353
2632,378545.6964235141
2633,308589.02793513815
2634,391532.0502253213
2635,155453.0327024009
2636,188414.0599737231
2637,177019.74795813297
2638,254225.82710690275
2639,189392.97710274952
2640,152931.8984070337
2641,101805.52252995352
2642,194353.41290315476
2643,111373.66198735454
2644,126686.3563049358
2645,98840.21990881099
2646,89904.81222123484
2647,95536.8581999035
2648,141177.65203824663
2649,146061.7433208679
2650,150134.4155888452
2651,149649.52865220813
2652,419030.2171573834
2653,239222.5865879606
2654,237927.00890884412
2655,364016.94639981946
2656,301707.0021202124
2657,329667.0483453135
2658,282091.39331771614
2659,327847.8632072429
2660,345507.7113080799
2661,318146.7942225017
2662,300292.1086863046
2663,271048.02381276566
2664,277303.7288052357
2665,319029.30374474823
2666,286404.54973702476
2667,158853.82092328923
2668,176608.27828947498
2669,177601.42262179573
2670,273187.5988148384
2671,182979.57264369822
2672,180465.71281290633
2673,206660.3355527655
2674,196563.4636872164
2675,172974.35642780716
2676,191048.56840735412
2677,194040.4900762488
2678,258909.9860226535
2679,275257.08255033515
2680,270959.30557687185
2681,405999.9865742373
2682,303745.9554023932
2683,503710.6425944709
2684,312736.8295026108
2685,326682.9528507576
2686,246568.07205342798
2687,349276.9284090593
2688,223141.63969089417
2689,212889.73388125974
2690,449092.16828869807
2691,189666.64662192148
2692,128410.99360408327
2693,195315.37525877362
2694,121345.37910476181
2695,191269.099466795
2696,185435.24943377223
2697,188638.60893753375
2698,195066.19644928537
2699,169643.49749355394
2700,165532.61772924248
2701,152402.22255290716
2702,119514.04649529546
2703,140617.53748775338
2704,143202.31924885424
2705,120483.46894686403
2706,120020.89735582373
2707,126107.98493725075
2708,135016.94706499702
2709,110491.98193746278
2710,124891.88469735945
2711,311970.93511622894
2712,366093.91611549
2713,170246.7001684235
2714,150118.04029771595
2715,173052.30388633147
2716,160725.84029687528
2717,192407.46004584953
2718,226534.83268429735
2719,155286.44433338294
2720,166279.8193113383
2721,139535.48438910264
2722,165063.96890156955
2723,145242.07847311118
2724,128549.91977659239
2725,130636.59284768855
2726,149180.59302728466
2727,175976.0349554531
2728,170511.95489647787
2729,149821.3516971732
2730,145143.29575366055
2731,123299.19876003082
2732,122525.47059950234
2733,157227.84850650976
2734,143527.71424699912
